timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1733084251384,1395,Prueba,200,OK,Thread Group 1-16,text,true,,549,129,302,302,http://172.23.66.12:3000/proceso_c,1395,0,34
1733084251488,1296,Prueba,200,OK,Thread Group 1-79,text,true,,521,129,300,300,http://172.23.66.12:3000/proceso_c,1296,0,1
1733084251449,1364,Prueba,200,OK,Thread Group 1-74,text,true,,521,129,305,305,http://172.23.66.12:3000/proceso_c,1364,0,1
1733084251384,1459,Prueba,200,OK,Thread Group 1-42,text,true,,507,129,311,311,http://172.23.66.12:3000/proceso_c,1459,0,44
1733084251383,1462,Prueba,200,OK,Thread Group 1-51,text,true,,507,129,310,310,http://172.23.66.12:3000/proceso_c,1462,0,45
1733084251381,1476,Prueba,200,OK,Thread Group 1-12,text,true,,535,129,311,311,http://172.23.66.12:3000/proceso_c,1476,0,66
1733084251383,1480,Prueba,200,OK,Thread Group 1-10,text,true,,549,129,311,311,http://172.23.66.12:3000/proceso_c,1480,0,37
1733084251381,1644,Prueba,200,OK,Thread Group 1-9,text,true,,507,129,343,343,http://172.23.66.12:3000/proceso_c,1644,0,47
1733084251565,1461,Prueba,200,OK,Thread Group 1-97,text,true,,549,129,343,343,http://172.23.66.12:3000/proceso_c,1461,0,1
1733084251384,1642,Prueba,200,OK,Thread Group 1-48,text,true,,535,129,341,341,http://172.23.66.12:3000/proceso_c,1642,0,35
1733084251383,1648,Prueba,200,OK,Thread Group 1-49,text,true,,549,129,341,341,http://172.23.66.12:3000/proceso_c,1648,0,39
1733084251385,1744,Prueba,200,OK,Thread Group 1-31,text,true,,507,129,359,359,http://172.23.66.12:3000/proceso_c,1744,0,42
1733084251429,1725,Prueba,200,OK,Thread Group 1-70,text,true,,507,129,363,363,http://172.23.66.12:3000/proceso_c,1725,0,1
1733084251382,1772,Prueba,200,OK,Thread Group 1-52,text,true,,521,129,362,362,http://172.23.66.12:3000/proceso_c,1772,0,46
1733084251862,1296,Prueba,200,OK,Thread Group 1-156,text,true,,507,129,362,362,http://172.23.66.12:3000/proceso_c,1296,0,1
1733084251447,1730,Prueba,200,OK,Thread Group 1-63,text,true,,507,129,365,365,http://172.23.66.12:3000/proceso_c,1730,0,1
1733084251382,1815,Prueba,200,OK,Thread Group 1-60,text,true,,535,129,368,368,http://172.23.66.12:3000/proceso_c,1815,0,68
1733084251381,1832,Prueba,200,OK,Thread Group 1-4,text,true,,507,129,371,371,http://172.23.66.12:3000/proceso_c,1832,0,65
1733084251514,1705,Prueba,200,OK,Thread Group 1-87,text,true,,521,129,370,370,http://172.23.66.12:3000/proceso_c,1705,0,1
1733084251382,1838,Prueba,200,OK,Thread Group 1-23,text,true,,507,129,369,369,http://172.23.66.12:3000/proceso_c,1838,0,68
1733084251504,1742,Prueba,200,OK,Thread Group 1-85,text,true,,507,129,374,374,http://172.23.66.12:3000/proceso_c,1742,0,1
1733084251511,1736,Prueba,200,OK,Thread Group 1-86,text,true,,549,129,373,373,http://172.23.66.12:3000/proceso_c,1736,0,0
1733084251499,1773,Prueba,200,OK,Thread Group 1-84,text,true,,549,129,374,374,http://172.23.66.12:3000/proceso_c,1773,0,2
1733084251461,1812,Prueba,200,OK,Thread Group 1-76,text,true,,507,129,374,374,http://172.23.66.12:3000/proceso_c,1812,0,1
1733084251670,1630,Prueba,200,OK,Thread Group 1-118,text,true,,549,129,381,381,http://172.23.66.12:3000/proceso_c,1630,0,1
1733084251535,1765,Prueba,200,OK,Thread Group 1-91,text,true,,549,129,381,381,http://172.23.66.12:3000/proceso_c,1765,0,1
1733084251443,1919,Prueba,200,OK,Thread Group 1-72,text,true,,507,129,391,391,http://172.23.66.12:3000/proceso_c,1919,0,0
1733084251589,1775,Prueba,200,OK,Thread Group 1-101,text,true,,535,129,390,390,http://172.23.66.12:3000/proceso_c,1775,0,0
1733084251525,1841,Prueba,200,OK,Thread Group 1-89,text,true,,549,129,390,390,http://172.23.66.12:3000/proceso_c,1841,0,10
1733084251384,1984,Prueba,200,OK,Thread Group 1-30,text,true,,549,129,389,389,http://172.23.66.12:3000/proceso_c,1984,0,39
1733084251383,1987,Prueba,200,OK,Thread Group 1-37,text,true,,549,129,389,389,http://172.23.66.12:3000/proceso_c,1986,0,40
1733084251383,1988,Prueba,200,OK,Thread Group 1-38,text,true,,535,129,388,388,http://172.23.66.12:3000/proceso_c,1988,0,47
1733084251447,1932,Prueba,200,OK,Thread Group 1-73,text,true,,549,129,388,388,http://172.23.66.12:3000/proceso_c,1932,0,1
1733084251610,1802,Prueba,200,OK,Thread Group 1-106,text,true,,549,129,394,394,http://172.23.66.12:3000/proceso_c,1801,0,1
1733084251765,1653,Prueba,200,OK,Thread Group 1-137,text,true,,507,129,394,394,http://172.23.66.12:3000/proceso_c,1653,0,1
1733084251384,2038,Prueba,200,OK,Thread Group 1-43,text,true,,549,129,394,394,http://172.23.66.12:3000/proceso_c,2038,0,35
1733084252070,1359,Prueba,200,OK,Thread Group 1-198,text,true,,507,129,394,394,http://172.23.66.12:3000/proceso_c,1358,0,1
1733084251383,2052,Prueba,200,OK,Thread Group 1-56,text,true,,549,129,395,395,http://172.23.66.12:3000/proceso_c,2052,0,39
1733084251845,1590,Prueba,200,OK,Thread Group 1-153,text,true,,521,129,395,395,http://172.23.66.12:3000/proceso_c,1590,0,0
1733084251889,1597,Prueba,200,OK,Thread Group 1-162,text,true,,507,129,403,403,http://172.23.66.12:3000/proceso_c,1597,0,1
1733084251795,1698,Prueba,200,OK,Thread Group 1-143,text,true,,507,129,403,403,http://172.23.66.12:3000/proceso_c,1698,0,0
1733084251924,1577,Prueba,200,OK,Thread Group 1-169,text,true,,507,129,404,404,http://172.23.66.12:3000/proceso_c,1577,0,1
1733084251809,1700,Prueba,200,OK,Thread Group 1-146,text,true,,507,129,404,404,http://172.23.66.12:3000/proceso_c,1700,0,1
1733084251840,1679,Prueba,200,OK,Thread Group 1-152,text,true,,507,129,406,406,http://172.23.66.12:3000/proceso_c,1679,0,0
1733084251835,1685,Prueba,200,OK,Thread Group 1-151,text,true,,507,129,405,405,http://172.23.66.12:3000/proceso_c,1685,0,0
1733084251384,2136,Prueba,200,OK,Thread Group 1-7,text,true,,507,129,404,404,http://172.23.66.12:3000/proceso_c,2136,0,43
1733084251385,2137,Prueba,200,OK,Thread Group 1-6,text,true,,507,129,403,403,http://172.23.66.12:3000/proceso_c,2137,0,42
1733084251881,1643,Prueba,200,OK,Thread Group 1-160,text,true,,507,129,402,402,http://172.23.66.12:3000/proceso_c,1643,0,0
1733084251895,1630,Prueba,200,OK,Thread Group 1-163,text,true,,507,129,402,402,http://172.23.66.12:3000/proceso_c,1630,0,0
1733084251930,1600,Prueba,200,OK,Thread Group 1-170,text,true,,507,129,402,402,http://172.23.66.12:3000/proceso_c,1600,0,0
1733084251900,1632,Prueba,200,OK,Thread Group 1-164,text,true,,535,129,401,401,http://172.23.66.12:3000/proceso_c,1632,0,0
1733084251486,2048,Prueba,200,OK,Thread Group 1-78,text,true,,521,129,401,401,http://172.23.66.12:3000/proceso_c,2048,0,1
1733084251864,1674,Prueba,200,OK,Thread Group 1-157,text,true,,507,129,400,400,http://172.23.66.12:3000/proceso_c,1674,0,1
1733084251885,1654,Prueba,200,OK,Thread Group 1-161,text,true,,521,129,399,399,http://172.23.66.12:3000/proceso_c,1654,0,0
1733084251825,1719,Prueba,200,OK,Thread Group 1-149,text,true,,535,129,399,399,http://172.23.66.12:3000/proceso_c,1719,0,0
1733084251383,2161,Prueba,200,OK,Thread Group 1-26,text,true,,507,129,399,399,http://172.23.66.12:3000/proceso_c,2161,0,45
1733084251405,2140,Prueba,200,OK,Thread Group 1-65,text,true,,507,129,399,399,http://172.23.66.12:3000/proceso_c,2140,0,26
1733084251910,1635,Prueba,200,OK,Thread Group 1-166,text,true,,549,129,397,397,http://172.23.66.12:3000/proceso_c,1635,0,0
1733084251638,1925,Prueba,200,OK,Thread Group 1-111,text,true,,521,129,399,399,http://172.23.66.12:3000/proceso_c,1925,0,1
1733084251567,1998,Prueba,200,OK,Thread Group 1-95,text,true,,549,129,398,398,http://172.23.66.12:3000/proceso_c,1998,0,0
1733084251989,1631,Prueba,200,OK,Thread Group 1-175,text,true,,507,129,408,408,http://172.23.66.12:3000/proceso_c,1631,0,2
1733084251646,1975,Prueba,200,OK,Thread Group 1-113,text,true,,549,129,408,408,http://172.23.66.12:3000/proceso_c,1975,0,1
1733084251584,2075,Prueba,200,OK,Thread Group 1-100,text,true,,549,129,415,415,http://172.23.66.12:3000/proceso_c,2075,0,0
1733084251509,2179,Prueba,200,OK,Thread Group 1-82,text,true,,507,129,419,419,http://172.23.66.12:3000/proceso_c,2179,0,1
1733084251615,2073,Prueba,200,OK,Thread Group 1-107,text,true,,535,129,418,418,http://172.23.66.12:3000/proceso_c,2073,0,0
1733084251385,2303,Prueba,200,OK,Thread Group 1-34,text,true,,507,129,418,418,http://172.23.66.12:3000/proceso_c,2303,0,43
1733084251592,2097,Prueba,200,OK,Thread Group 1-102,text,true,,549,129,416,416,http://172.23.66.12:3000/proceso_c,2097,0,0
1733084251520,2176,Prueba,200,OK,Thread Group 1-88,text,true,,549,129,417,417,http://172.23.66.12:3000/proceso_c,2176,0,15
1733084252169,1527,Prueba,200,OK,Thread Group 1-218,text,true,,521,129,416,416,http://172.23.66.12:3000/proceso_c,1527,0,0
1733084252290,1407,Prueba,200,OK,Thread Group 1-242,text,true,,507,129,415,415,http://172.23.66.12:3000/proceso_c,1407,0,1
1733084251980,1717,Prueba,200,OK,Thread Group 1-180,text,true,,535,129,414,414,http://172.23.66.12:3000/proceso_c,1717,0,1
1733084251626,2083,Prueba,200,OK,Thread Group 1-109,text,true,,549,129,416,416,http://172.23.66.12:3000/proceso_c,2083,0,0
1733084251705,2005,Prueba,200,OK,Thread Group 1-125,text,true,,521,129,415,415,http://172.23.66.12:3000/proceso_c,2005,0,1
1733084252015,1702,Prueba,200,OK,Thread Group 1-186,text,true,,507,129,415,415,http://172.23.66.12:3000/proceso_c,1702,0,1
1733084251680,2044,Prueba,200,OK,Thread Group 1-120,text,true,,507,129,415,415,http://172.23.66.12:3000/proceso_c,2044,0,0
1733084251384,2341,Prueba,200,OK,Thread Group 1-8,text,true,,549,129,415,415,http://172.23.66.12:3000/proceso_c,2341,0,38
1733084251382,2344,Prueba,200,OK,Thread Group 1-19,text,true,,549,129,414,414,http://172.23.66.12:3000/proceso_c,2344,0,36
1733084252027,1706,Prueba,200,OK,Thread Group 1-185,text,true,,507,129,414,414,http://172.23.66.12:3000/proceso_c,1706,0,3
1733084251716,2018,Prueba,200,OK,Thread Group 1-127,text,true,,521,129,413,413,http://172.23.66.12:3000/proceso_c,2017,0,1
1733084251674,2061,Prueba,200,OK,Thread Group 1-115,text,true,,549,129,413,413,http://172.23.66.12:3000/proceso_c,2061,0,1
1733084252028,1714,Prueba,200,OK,Thread Group 1-189,text,true,,521,129,413,413,http://172.23.66.12:3000/proceso_c,1714,0,1
1733084251543,2201,Prueba,200,OK,Thread Group 1-92,text,true,,549,129,413,413,http://172.23.66.12:3000/proceso_c,2201,0,2
1733084251815,1930,Prueba,200,OK,Thread Group 1-147,text,true,,507,129,412,412,http://172.23.66.12:3000/proceso_c,1930,0,0
1733084251382,2364,Prueba,200,OK,Thread Group 1-57,text,true,,521,129,411,411,http://172.23.66.12:3000/proceso_c,2364,0,46
1733084251755,1991,Prueba,200,OK,Thread Group 1-135,text,true,,549,129,410,410,http://172.23.66.12:3000/proceso_c,1991,0,1
1733084251770,1983,Prueba,200,OK,Thread Group 1-138,text,true,,535,129,410,410,http://172.23.66.12:3000/proceso_c,1983,0,1
1733084251728,2031,Prueba,200,OK,Thread Group 1-129,text,true,,521,129,411,411,http://172.23.66.12:3000/proceso_c,2031,0,1
1733084251759,2000,Prueba,200,OK,Thread Group 1-136,text,true,,507,129,410,410,http://172.23.66.12:3000/proceso_c,2000,0,1
1733084251382,2379,Prueba,200,OK,Thread Group 1-47,text,true,,507,129,409,409,http://172.23.66.12:3000/proceso_c,2379,0,46
1733084251744,2018,Prueba,200,OK,Thread Group 1-133,text,true,,549,129,409,409,http://172.23.66.12:3000/proceso_c,2017,0,1
1733084251786,1976,Prueba,200,OK,Thread Group 1-141,text,true,,507,129,409,409,http://172.23.66.12:3000/proceso_c,1976,0,0
1733084251552,2209,Prueba,200,OK,Thread Group 1-94,text,true,,549,129,409,409,http://172.23.66.12:3000/proceso_c,2209,0,1
1733084251919,1852,Prueba,200,OK,Thread Group 1-168,text,true,,507,129,407,407,http://172.23.66.12:3000/proceso_c,1852,0,0
1733084251781,1990,Prueba,200,OK,Thread Group 1-140,text,true,,549,129,407,407,http://172.23.66.12:3000/proceso_c,1990,0,1
1733084251804,1969,Prueba,200,OK,Thread Group 1-145,text,true,,507,129,406,406,http://172.23.66.12:3000/proceso_c,1969,0,0
1733084251381,2409,Prueba,200,OK,Thread Group 1-1,text,true,,549,129,408,408,http://172.23.66.12:3000/proceso_c,2409,0,46
1733084251750,2063,Prueba,200,OK,Thread Group 1-134,text,true,,521,129,411,411,http://172.23.66.12:3000/proceso_c,2063,0,1
1733084251789,2025,Prueba,200,OK,Thread Group 1-142,text,true,,549,129,411,411,http://172.23.66.12:3000/proceso_c,2025,0,1
1733084251935,1879,Prueba,200,OK,Thread Group 1-171,text,true,,535,129,411,411,http://172.23.66.12:3000/proceso_c,1878,0,0
1733084251904,1922,Prueba,200,OK,Thread Group 1-165,text,true,,535,129,411,411,http://172.23.66.12:3000/proceso_c,1922,0,1
1733084251954,1873,Prueba,200,OK,Thread Group 1-174,text,true,,521,129,410,410,http://172.23.66.12:3000/proceso_c,1873,0,0
1733084251384,2443,Prueba,200,OK,Thread Group 1-20,text,true,,549,129,410,410,http://172.23.66.12:3000/proceso_c,2443,0,42
1733084251468,2361,Prueba,200,OK,Thread Group 1-77,text,true,,507,129,408,408,http://172.23.66.12:3000/proceso_c,2360,0,2
1733084251944,1887,Prueba,200,OK,Thread Group 1-172,text,true,,521,129,408,408,http://172.23.66.12:3000/proceso_c,1887,0,2
1733084251830,2006,Prueba,200,OK,Thread Group 1-150,text,true,,535,129,408,408,http://172.23.66.12:3000/proceso_c,2006,0,1
1733084251456,2381,Prueba,200,OK,Thread Group 1-75,text,true,,507,129,407,407,http://172.23.66.12:3000/proceso_c,2381,0,1
1733084251915,1923,Prueba,200,OK,Thread Group 1-167,text,true,,549,129,406,406,http://172.23.66.12:3000/proceso_c,1923,0,0
1733084251632,2208,Prueba,200,OK,Thread Group 1-110,text,true,,535,129,406,406,http://172.23.66.12:3000/proceso_c,2208,0,0
1733084251620,2221,Prueba,200,OK,Thread Group 1-108,text,true,,549,129,405,405,http://172.23.66.12:3000/proceso_c,2221,0,1
1733084251977,1865,Prueba,200,OK,Thread Group 1-179,text,true,,549,129,404,404,http://172.23.66.12:3000/proceso_c,1865,0,1
1733084251569,2275,Prueba,200,OK,Thread Group 1-93,text,true,,549,129,404,404,http://172.23.66.12:3000/proceso_c,2275,0,0
1733084252051,1808,Prueba,200,OK,Thread Group 1-193,text,true,,521,129,405,405,http://172.23.66.12:3000/proceso_c,1808,0,1
1733084252400,1461,Prueba,200,OK,Thread Group 1-261,text,true,,521,129,405,405,http://172.23.66.12:3000/proceso_c,1461,0,0
1733084251591,2270,Prueba,200,OK,Thread Group 1-99,text,true,,549,129,404,404,http://172.23.66.12:3000/proceso_c,2270,0,1
1733084251377,2486,Prueba,200,OK,Thread Group 1-15,text,true,,549,129,404,404,http://172.23.66.12:3000/proceso_c,2486,0,49
1733084251595,2270,Prueba,200,OK,Thread Group 1-103,text,true,,535,129,403,403,http://172.23.66.12:3000/proceso_c,2270,0,1
1733084252149,1716,Prueba,200,OK,Thread Group 1-214,text,true,,549,129,402,402,http://172.23.66.12:3000/proceso_c,1716,0,1
1733084252154,1721,Prueba,200,OK,Thread Group 1-215,text,true,,549,129,403,403,http://172.23.66.12:3000/proceso_c,1721,0,1
1733084252125,1763,Prueba,200,OK,Thread Group 1-202,text,true,,549,129,404,404,http://172.23.66.12:3000/proceso_c,1763,0,6
1733084252130,1777,Prueba,200,OK,Thread Group 1-205,text,true,,535,129,407,407,http://172.23.66.12:3000/proceso_c,1777,0,1
1733084251631,2278,Prueba,200,OK,Thread Group 1-98,text,true,,521,129,406,406,http://172.23.66.12:3000/proceso_c,2277,0,1
1733084252145,1768,Prueba,200,OK,Thread Group 1-213,text,true,,549,129,405,405,http://172.23.66.12:3000/proceso_c,1768,0,0
1733084252123,1813,Prueba,200,OK,Thread Group 1-208,text,true,,549,129,409,409,http://172.23.66.12:3000/proceso_c,1813,0,7
1733084252160,1784,Prueba,200,OK,Thread Group 1-216,text,true,,535,129,410,410,http://172.23.66.12:3000/proceso_c,1784,0,0
1733084251722,2222,Prueba,200,OK,Thread Group 1-128,text,true,,521,129,410,410,http://172.23.66.12:3000/proceso_c,2222,0,1
1733084252125,1836,Prueba,200,OK,Thread Group 1-203,text,true,,507,129,411,411,http://172.23.66.12:3000/proceso_c,1836,0,5
1733084252031,1931,Prueba,200,OK,Thread Group 1-190,text,true,,521,129,410,410,http://172.23.66.12:3000/proceso_c,1931,0,0
1733084252281,1682,Prueba,200,OK,Thread Group 1-240,text,true,,507,129,409,409,http://172.23.66.12:3000/proceso_c,1682,0,1
1733084252023,1943,Prueba,200,OK,Thread Group 1-188,text,true,,521,129,409,409,http://172.23.66.12:3000/proceso_c,1943,0,1
1733084251690,2284,Prueba,200,OK,Thread Group 1-122,text,true,,535,129,410,410,http://172.23.66.12:3000/proceso_c,2284,0,1
1733084251696,2279,Prueba,200,OK,Thread Group 1-123,text,true,,549,129,410,410,http://172.23.66.12:3000/proceso_c,2279,0,0
1733084252019,1956,Prueba,200,OK,Thread Group 1-184,text,true,,549,129,409,409,http://172.23.66.12:3000/proceso_c,1956,0,4
1733084251710,2269,Prueba,200,OK,Thread Group 1-126,text,true,,535,129,409,409,http://172.23.66.12:3000/proceso_c,2269,0,0
1733084252376,1603,Prueba,200,OK,Thread Group 1-259,text,true,,521,129,408,408,http://172.23.66.12:3000/proceso_c,1603,0,1
1733084251676,2305,Prueba,200,OK,Thread Group 1-119,text,true,,521,129,407,407,http://172.23.66.12:3000/proceso_c,2304,0,1
1733084251739,2242,Prueba,200,OK,Thread Group 1-132,text,true,,549,129,406,406,http://172.23.66.12:3000/proceso_c,2242,0,0
1733084251735,2247,Prueba,200,OK,Thread Group 1-131,text,true,,521,129,405,405,http://172.23.66.12:3000/proceso_c,2247,0,0
1733084251732,2251,Prueba,200,OK,Thread Group 1-130,text,true,,521,129,404,404,http://172.23.66.12:3000/proceso_c,2251,0,0
1733084251607,2376,Prueba,200,OK,Thread Group 1-105,text,true,,549,129,403,403,http://172.23.66.12:3000/proceso_c,2376,0,0
1733084251820,2172,Prueba,200,OK,Thread Group 1-148,text,true,,521,129,404,404,http://172.23.66.12:3000/proceso_c,2172,0,1
1733084251701,2291,Prueba,200,OK,Thread Group 1-124,text,true,,549,129,403,403,http://172.23.66.12:3000/proceso_c,2291,0,0
1733084252048,1946,Prueba,200,OK,Thread Group 1-183,text,true,,549,129,402,402,http://172.23.66.12:3000/proceso_c,1946,0,1
1733084252205,1791,Prueba,200,OK,Thread Group 1-225,text,true,,507,129,402,402,http://172.23.66.12:3000/proceso_c,1791,0,0
1733084252514,1483,Prueba,200,OK,Thread Group 1-287,text,true,,521,129,401,401,http://172.23.66.12:3000/proceso_c,1483,0,0
1733084252215,1784,Prueba,200,OK,Thread Group 1-227,text,true,,521,129,400,400,http://172.23.66.12:3000/proceso_c,1784,0,1
1733084252055,1944,Prueba,200,OK,Thread Group 1-195,text,true,,521,129,399,399,http://172.23.66.12:3000/proceso_c,1944,0,1
1733084251684,2316,Prueba,200,OK,Thread Group 1-121,text,true,,521,129,399,399,http://172.23.66.12:3000/proceso_c,2316,0,1
1733084251870,2131,Prueba,200,OK,Thread Group 1-158,text,true,,521,129,398,398,http://172.23.66.12:3000/proceso_c,2131,0,0
1733084252241,1762,Prueba,200,OK,Thread Group 1-232,text,true,,507,129,397,397,http://172.23.66.12:3000/proceso_c,1762,0,0
1733084251774,2231,Prueba,200,OK,Thread Group 1-139,text,true,,549,129,397,397,http://172.23.66.12:3000/proceso_c,2231,0,1
1733084251669,2339,Prueba,200,OK,Thread Group 1-114,text,true,,535,129,396,396,http://172.23.66.12:3000/proceso_c,2339,0,3
1733084252231,1785,Prueba,200,OK,Thread Group 1-230,text,true,,535,129,397,397,http://172.23.66.12:3000/proceso_c,1785,0,1
1733084252379,1642,Prueba,200,OK,Thread Group 1-260,text,true,,521,129,397,397,http://172.23.66.12:3000/proceso_c,1642,0,1
1733084252064,1976,Prueba,200,OK,Thread Group 1-197,text,true,,549,129,400,400,http://172.23.66.12:3000/proceso_c,1976,0,0
1733084251492,2549,Prueba,200,OK,Thread Group 1-80,text,true,,507,129,399,399,http://172.23.66.12:3000/proceso_c,2549,0,0
1733084251435,2607,Prueba,200,OK,Thread Group 1-71,text,true,,535,129,398,398,http://172.23.66.12:3000/proceso_c,2607,0,1
1733084251973,2069,Prueba,200,OK,Thread Group 1-177,text,true,,549,129,397,397,http://172.23.66.12:3000/proceso_c,2069,0,0
1733084252088,1955,Prueba,200,OK,Thread Group 1-201,text,true,,521,129,396,396,http://172.23.66.12:3000/proceso_c,1955,0,0
1733084251945,2098,Prueba,200,OK,Thread Group 1-173,text,true,,535,129,395,395,http://172.23.66.12:3000/proceso_c,2098,0,1
1733084251983,2064,Prueba,200,OK,Thread Group 1-176,text,true,,507,129,395,395,http://172.23.66.12:3000/proceso_c,2064,0,5
1733084252079,1970,Prueba,200,OK,Thread Group 1-200,text,true,,521,129,394,394,http://172.23.66.12:3000/proceso_c,1970,0,0
1733084251600,2452,Prueba,200,OK,Thread Group 1-104,text,true,,521,129,394,394,http://172.23.66.12:3000/proceso_c,2452,0,1
1733084251976,2077,Prueba,200,OK,Thread Group 1-178,text,true,,549,129,393,393,http://172.23.66.12:3000/proceso_c,2077,0,0
1733084252311,1743,Prueba,200,OK,Thread Group 1-245,text,true,,549,129,392,392,http://172.23.66.12:3000/proceso_c,1743,0,1
1733084252542,1515,Prueba,200,OK,Thread Group 1-292,text,true,,521,129,392,392,http://172.23.66.12:3000/proceso_c,1515,0,1
