timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1733081592040,79,Prueba,200,OK,Thread Group 1-8,text,true,,507,129,62,62,http://172.23.66.12:3000/proceso_c,73,0,22
1733081592057,110,Prueba,200,OK,Thread Group 1-21,text,true,,521,129,69,69,http://172.23.66.12:3000/proceso_c,110,0,3
1733081592059,110,Prueba,200,OK,Thread Group 1-6,text,true,,507,129,68,68,http://172.23.66.12:3000/proceso_c,110,0,3
1733081592062,149,Prueba,200,OK,Thread Group 1-42,text,true,,521,129,74,74,http://172.23.66.12:3000/proceso_c,149,0,4
1733081592032,323,Prueba,200,OK,Thread Group 1-36,text,true,,521,129,96,96,http://172.23.66.12:3000/proceso_c,323,0,30
1733081592040,597,Prueba,200,OK,Thread Group 1-23,text,true,,507,129,143,143,http://172.23.66.12:3000/proceso_c,597,0,33
1733081592038,601,Prueba,200,OK,Thread Group 1-9,text,true,,521,129,142,142,http://172.23.66.12:3000/proceso_c,601,0,29
1733081592063,576,Prueba,200,OK,Thread Group 1-26,text,true,,507,129,142,142,http://172.23.66.12:3000/proceso_c,576,0,4
1733081592046,598,Prueba,200,OK,Thread Group 1-50,text,true,,507,129,141,141,http://172.23.66.12:3000/proceso_c,598,0,13
1733081592040,611,Prueba,200,OK,Thread Group 1-1,text,true,,507,129,140,140,http://172.23.66.12:3000/proceso_c,611,0,22
1733081592061,625,Prueba,200,OK,Thread Group 1-39,text,true,,521,129,146,146,http://172.23.66.12:3000/proceso_c,625,0,2
1733081592032,654,Prueba,200,OK,Thread Group 1-45,text,true,,507,129,146,146,http://172.23.66.12:3000/proceso_c,654,0,36
1733081592064,639,Prueba,200,OK,Thread Group 1-12,text,true,,507,129,147,147,http://172.23.66.12:3000/proceso_c,639,0,2
1733081592063,642,Prueba,200,OK,Thread Group 1-28,text,true,,535,129,146,146,http://172.23.66.12:3000/proceso_c,642,0,4
1733081592140,576,Prueba,200,OK,Thread Group 1-65,text,true,,507,129,147,147,http://172.23.66.12:3000/proceso_c,576,0,3
1733081592046,712,Prueba,200,OK,Thread Group 1-38,text,true,,507,129,153,153,http://172.23.66.12:3000/proceso_c,712,0,21
1733081592062,732,Prueba,200,OK,Thread Group 1-19,text,true,,507,129,158,158,http://172.23.66.12:3000/proceso_c,732,0,5
1733081592058,740,Prueba,200,OK,Thread Group 1-34,text,true,,521,129,158,158,http://172.23.66.12:3000/proceso_c,740,0,5
1733081592041,782,Prueba,200,OK,Thread Group 1-30,text,true,,549,129,158,158,http://172.23.66.12:3000/proceso_c,782,0,29
1733081592103,723,Prueba,200,OK,Thread Group 1-53,text,true,,507,129,160,160,http://172.23.66.12:3000/proceso_c,723,0,4
1733081592064,765,Prueba,200,OK,Thread Group 1-15,text,true,,507,129,160,160,http://172.23.66.12:3000/proceso_c,765,0,2
1733081592040,809,Prueba,200,OK,Thread Group 1-29,text,true,,521,129,161,161,http://172.23.66.12:3000/proceso_c,809,0,31
1733081592033,826,Prueba,200,OK,Thread Group 1-47,text,true,,507,129,162,162,http://172.23.66.12:3000/proceso_c,826,0,25
1733081592041,837,Prueba,200,OK,Thread Group 1-33,text,true,,549,129,164,164,http://172.23.66.12:3000/proceso_c,837,0,21
1733081592113,817,Prueba,200,OK,Thread Group 1-61,text,true,,521,129,173,173,http://172.23.66.12:3000/proceso_c,817,0,0
1733081592039,942,Prueba,200,OK,Thread Group 1-5,text,true,,507,129,180,180,http://172.23.66.12:3000/proceso_c,942,0,33
1733081592094,897,Prueba,200,OK,Thread Group 1-58,text,true,,549,129,181,181,http://172.23.66.12:3000/proceso_c,897,0,1
1733081592047,981,Prueba,200,OK,Thread Group 1-11,text,true,,521,129,186,186,http://172.23.66.12:3000/proceso_c,981,0,20
1733081592065,964,Prueba,200,OK,Thread Group 1-13,text,true,,507,129,185,185,http://172.23.66.12:3000/proceso_c,964,0,1
1733081592040,1011,Prueba,200,OK,Thread Group 1-7,text,true,,549,129,187,187,http://172.23.66.12:3000/proceso_c,1011,0,30
1733081592081,970,Prueba,200,OK,Thread Group 1-56,text,true,,549,129,187,187,http://172.23.66.12:3000/proceso_c,970,0,2
1733081592040,1012,Prueba,200,OK,Thread Group 1-32,text,true,,549,129,185,185,http://172.23.66.12:3000/proceso_c,1012,0,30
1733081592041,1011,Prueba,200,OK,Thread Group 1-3,text,true,,549,129,185,185,http://172.23.66.12:3000/proceso_c,1011,0,28
1733081592038,1019,Prueba,200,OK,Thread Group 1-14,text,true,,549,129,183,183,http://172.23.66.12:3000/proceso_c,1019,0,31
1733081592038,1020,Prueba,200,OK,Thread Group 1-18,text,true,,549,129,182,182,http://172.23.66.12:3000/proceso_c,1020,0,30
1733081592099,961,Prueba,200,OK,Thread Group 1-59,text,true,,549,129,182,182,http://172.23.66.12:3000/proceso_c,961,0,1
1733081592076,1020,Prueba,200,OK,Thread Group 1-54,text,true,,535,129,188,188,http://172.23.66.12:3000/proceso_c,1020,0,1
1733081592034,1063,Prueba,200,OK,Thread Group 1-48,text,true,,535,129,187,187,http://172.23.66.12:3000/proceso_c,1063,0,32
1733081592040,1059,Prueba,200,OK,Thread Group 1-37,text,true,,549,129,187,187,http://172.23.66.12:3000/proceso_c,1059,0,27
1733081592221,982,Prueba,200,OK,Thread Group 1-79,text,true,,507,129,202,202,http://172.23.66.12:3000/proceso_c,982,0,0
1733081592214,1151,Prueba,200,OK,Thread Group 1-78,text,true,,535,129,229,229,http://172.23.66.12:3000/proceso_c,1151,0,0
1733081592032,1335,Prueba,200,OK,Thread Group 1-27,text,true,,549,129,229,229,http://172.23.66.12:3000/proceso_c,1335,0,28
1733081592160,1215,Prueba,200,OK,Thread Group 1-69,text,true,,535,129,229,229,http://172.23.66.12:3000/proceso_c,1215,0,2
1733081592046,1333,Prueba,200,OK,Thread Group 1-35,text,true,,507,129,228,228,http://172.23.66.12:3000/proceso_c,1333,0,21
1733081592384,1034,Prueba,200,OK,Thread Group 1-104,text,true,,521,129,233,233,http://172.23.66.12:3000/proceso_c,1034,0,2
1733081592052,1384,Prueba,200,OK,Thread Group 1-51,text,true,,549,129,235,235,http://172.23.66.12:3000/proceso_c,1384,0,18
1733081592251,1210,Prueba,200,OK,Thread Group 1-84,text,true,,549,129,239,239,http://172.23.66.12:3000/proceso_c,1210,0,0
1733081592039,1423,Prueba,200,OK,Thread Group 1-25,text,true,,535,129,239,239,http://172.23.66.12:3000/proceso_c,1423,0,29
1733081592065,1399,Prueba,200,OK,Thread Group 1-17,text,true,,549,129,238,238,http://172.23.66.12:3000/proceso_c,1399,0,1
1733081592061,1404,Prueba,200,OK,Thread Group 1-31,text,true,,549,129,237,237,http://172.23.66.12:3000/proceso_c,1404,0,2
1733081592123,1343,Prueba,200,OK,Thread Group 1-63,text,true,,549,129,237,237,http://172.23.66.12:3000/proceso_c,1342,0,1
1733081592384,1083,Prueba,200,OK,Thread Group 1-103,text,true,,507,129,235,235,http://172.23.66.12:3000/proceso_c,1083,0,5
1733081592064,1403,Prueba,200,OK,Thread Group 1-20,text,true,,549,129,235,235,http://172.23.66.12:3000/proceso_c,1403,0,2
1733081592058,1412,Prueba,200,OK,Thread Group 1-44,text,true,,535,129,234,234,http://172.23.66.12:3000/proceso_c,1412,0,5
1733081592039,1505,Prueba,200,OK,Thread Group 1-43,text,true,,521,129,245,245,http://172.23.66.12:3000/proceso_c,1505,0,33
1733081592471,1074,Prueba,200,OK,Thread Group 1-121,text,true,,507,129,244,244,http://172.23.66.12:3000/proceso_c,1073,0,1
1733081592057,1504,Prueba,200,OK,Thread Group 1-46,text,true,,549,129,246,246,http://172.23.66.12:3000/proceso_c,1504,0,9
