timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1733084287942,494,Prueba,200,OK,Thread Group 1-10,text,true,,535,129,175,175,http://172.23.66.12:3000/proceso_c,491,0,26
1733084287939,498,Prueba,200,OK,Thread Group 1-32,text,true,,507,129,175,175,http://172.23.66.12:3000/proceso_c,490,0,34
1733084287940,508,Prueba,200,OK,Thread Group 1-17,text,true,,521,129,175,175,http://172.23.66.12:3000/proceso_c,508,0,26
1733084287936,575,Prueba,200,OK,Thread Group 1-6,text,true,,507,129,189,189,http://172.23.66.12:3000/proceso_c,575,0,30
1733084287941,571,Prueba,200,OK,Thread Group 1-64,text,true,,507,129,188,188,http://172.23.66.12:3000/proceso_c,571,0,28
1733084287942,574,Prueba,200,OK,Thread Group 1-57,text,true,,507,129,188,188,http://172.23.66.12:3000/proceso_c,574,0,27
1733084287936,582,Prueba,200,OK,Thread Group 1-2,text,true,,521,129,187,187,http://172.23.66.12:3000/proceso_c,582,0,38
1733084287923,639,Prueba,200,OK,Thread Group 1-42,text,true,,521,129,196,196,http://172.23.66.12:3000/proceso_c,639,0,47
1733084287943,661,Prueba,200,OK,Thread Group 1-43,text,true,,507,129,204,204,http://172.23.66.12:3000/proceso_c,661,0,29
1733084287938,677,Prueba,200,OK,Thread Group 1-39,text,true,,507,129,205,205,http://172.23.66.12:3000/proceso_c,677,0,39
1733084287942,673,Prueba,200,OK,Thread Group 1-55,text,true,,507,129,205,205,http://172.23.66.12:3000/proceso_c,673,0,25
1733084287926,693,Prueba,200,OK,Thread Group 1-18,text,true,,521,129,204,204,http://172.23.66.12:3000/proceso_c,693,0,54
1733084287944,690,Prueba,200,OK,Thread Group 1-27,text,true,,521,129,206,206,http://172.23.66.12:3000/proceso_c,690,0,28
1733084287939,696,Prueba,200,OK,Thread Group 1-44,text,true,,507,129,205,205,http://172.23.66.12:3000/proceso_c,696,0,24
1733084287940,696,Prueba,200,OK,Thread Group 1-15,text,true,,549,129,205,205,http://172.23.66.12:3000/proceso_c,696,0,24
1733084287934,713,Prueba,200,OK,Thread Group 1-49,text,true,,549,129,206,206,http://172.23.66.12:3000/proceso_c,713,0,43
1733084287940,741,Prueba,200,OK,Thread Group 1-5,text,true,,521,129,213,213,http://172.23.66.12:3000/proceso_c,741,0,26
1733084287942,746,Prueba,200,OK,Thread Group 1-47,text,true,,507,129,214,214,http://172.23.66.12:3000/proceso_c,746,0,29
1733084287964,742,Prueba,200,OK,Thread Group 1-16,text,true,,521,129,214,214,http://172.23.66.12:3000/proceso_c,742,0,10
1733084287939,775,Prueba,200,OK,Thread Group 1-50,text,true,,549,129,217,217,http://172.23.66.12:3000/proceso_c,775,0,25
1733084287936,779,Prueba,200,OK,Thread Group 1-7,text,true,,521,129,216,216,http://172.23.66.12:3000/proceso_c,779,0,43
1733084287937,798,Prueba,200,OK,Thread Group 1-34,text,true,,507,129,220,220,http://172.23.66.12:3000/proceso_c,798,0,39
1733084287923,819,Prueba,200,OK,Thread Group 1-29,text,true,,521,129,221,221,http://172.23.66.12:3000/proceso_c,819,0,56
