timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1733081455531,101,Prueba,200,OK,Thread Group 1-11,text,true,,535,129,22,22,http://172.23.66.12:3000/proceso_c,94,0,24
1733081455532,98,Prueba,200,OK,Thread Group 1-14,text,true,,507,129,22,22,http://172.23.66.12:3000/proceso_c,98,0,25
1733081455556,73,Prueba,200,OK,Thread Group 1-17,text,true,,507,129,22,22,http://172.23.66.12:3000/proceso_c,69,0,1
1733081455534,102,Prueba,200,OK,Thread Group 1-15,text,true,,507,129,20,20,http://172.23.66.12:3000/proceso_c,102,0,23
1733081455532,147,Prueba,200,OK,Thread Group 1-12,text,true,,549,129,21,21,http://172.23.66.12:3000/proceso_c,147,0,25
1733081455531,148,Prueba,200,OK,Thread Group 1-3,text,true,,507,129,20,20,http://172.23.66.12:3000/proceso_c,148,0,26
1733081455531,156,Prueba,200,OK,Thread Group 1-10,text,true,,521,129,20,20,http://172.23.66.12:3000/proceso_c,156,0,26
1733081455531,157,Prueba,200,OK,Thread Group 1-7,text,true,,507,129,19,19,http://172.23.66.12:3000/proceso_c,157,0,26
1733081455532,157,Prueba,200,OK,Thread Group 1-13,text,true,,521,129,19,19,http://172.23.66.12:3000/proceso_c,157,0,24
1733081455531,178,Prueba,200,OK,Thread Group 1-4,text,true,,521,129,19,19,http://172.23.66.12:3000/proceso_c,178,0,24
1733081455530,180,Prueba,200,OK,Thread Group 1-2,text,true,,507,129,18,18,http://172.23.66.12:3000/proceso_c,180,0,27
1733081455530,207,Prueba,200,OK,Thread Group 1-6,text,true,,521,129,18,18,http://172.23.66.12:3000/proceso_c,207,0,27
1733081455587,156,Prueba,200,OK,Thread Group 1-19,text,true,,507,129,18,18,http://172.23.66.12:3000/proceso_c,156,0,1
1733081455542,203,Prueba,200,OK,Thread Group 1-16,text,true,,535,129,17,17,http://172.23.66.12:3000/proceso_c,203,0,16
1733081455709,43,Prueba,200,OK,Thread Group 1-28,text,true,,507,129,16,16,http://172.23.66.12:3000/proceso_c,43,0,1
1733081455571,198,Prueba,200,OK,Thread Group 1-18,text,true,,507,129,17,17,http://172.23.66.12:3000/proceso_c,198,0,1
1733081455530,238,Prueba,200,OK,Thread Group 1-5,text,true,,535,129,17,17,http://172.23.66.12:3000/proceso_c,238,0,27
1733081455530,240,Prueba,200,OK,Thread Group 1-1,text,true,,535,129,15,15,http://172.23.66.12:3000/proceso_c,239,0,27
1733081455601,170,Prueba,200,OK,Thread Group 1-20,text,true,,521,129,14,14,http://172.23.66.12:3000/proceso_c,170,0,1
1733081455631,143,Prueba,200,OK,Thread Group 1-22,text,true,,535,129,13,13,http://172.23.66.12:3000/proceso_c,143,0,1
1733081455644,132,Prueba,200,OK,Thread Group 1-23,text,true,,507,129,12,12,http://172.23.66.12:3000/proceso_c,132,0,0
1733081455532,267,Prueba,200,OK,Thread Group 1-8,text,true,,535,129,13,13,http://172.23.66.12:3000/proceso_c,266,0,26
